interaction_id,user_id,session_id,request_ts,intent,tool_used,model_name,input_tokens,output_tokens,latency_ms,response_status,resolved_by_agent,escalated_to_human,satisfaction_score
I00006595,U000599,S004192_02,2026-03-17 10:54:00,Quiz Generation,quiz_generator,navi-pro,167,254,2626,timeout,0,1,
I00006436,U002414,S004082_04,2026-03-17 11:10:00,Study Plan,none,navi-mini,384,635,2778,success,0,1,
I00004186,U004466,S002621_07,2026-03-17 11:16:00,Quiz Generation,none,navi-pro,329,775,3583,success,1,0,3.0
I00005769,U002696,S003636_07,2026-03-17 11:21:00,Homework Help,,navi-mini,197,264,1475,success,1,0,4.0
I00002371,U004843,S001414_15,2026-03-17 11:40:00,Homework Help,none,navi-mini,365,127,1095,success,1,0,
I00007295,U001784,S004658_03,2026-03-17 11:40:00,Quiz Generation,quiz_generator,navi-pro,142,565,4282,success,1,0,
I00003541,U004711,S002162_06,2026-03-17 11:45:00,Quiz Generation,none,navi-mini,309,693,2757,success,1,0,
I00006513,U002761,S004129_01,2026-03-17 11:53:00,Quiz Generation,quiz_generator,navi-mini,374,567,4067,success,0,0,3.0
I00006181,U004579,S003915_02,2026-03-17 11:54:00,Summarization,document_reader,navi-mini,124,576,3339,success,1,0,4.0
I00007187,U002886,S004601_02,2026-03-17 11:58:00,Study Plan,none,navi-pro,387,892,4481,success,1,0,
I00007217,U003711,S004608_04,2026-03-17 12:03:00,Flashcards,none,navi-mini,143,684,2429,success,0,0,4.0
I00007444,U003249,S004760_02,2026-03-17 12:06:00,Flashcards,none,navi-mini,490,365,2163,success,1,0,4.0
I00004398,U002376,S002752_02,2026-03-17 12:10:00,Summarization,none,navi-mini,245,422,1887,success,1,0,4.0
I00007355,U004545,S004693_02,2026-03-17 13:04:00,Summarization,none,navi-mini,635,422,2172,success,1,0,4.0
I00003833,U004895,S002355_08,2026-03-17 13:12:00,Study Plan,calendar_planner,navi-pro,315,463,3667,timeout,0,1,
I00007424,U000534,S004741_03,2026-03-17 13:15:00,General Q&A,web_search,navi-pro,530,320,4609,success,1,0,
I00007114,U003019,S004566_03,2026-03-17 13:33:00,Flashcards,none,navi-mini,245,491,2253,success,1,0,4.0
I00007528,U004187,S004820_03,2026-03-17 13:51:00,Study Plan,none,navi-mini,254,242,1530,success,1,0,4.0
I00007379,U002872,S004712_02,2026-03-17 14:05:00,Flashcards,none,navi-mini,189,216,1153,success,0,0,4.0
I00007237,U000734,S004618_02,2026-03-17 14:16:00,Homework Help,calculator,navi-mini,229,722,3307,success,1,0,4.0
I00005747,U004905,S003623_05,2026-03-17 14:27:00,Homework Help,calculator,navi-pro,382,288,3668,success,1,0,
I00006711,U000348,S004291_05,2026-03-17 14:28:00,Homework Help,calculator,navi-mini,250,1416,5981,success,1,0,4.0
I00006517,U004161,S004131_03,2026-03-17 14:41:00,Summarization,document_reader,navi-pro,213,288,2717,success,1,0,
I00007498,U004044,S004782_01,2026-03-17 15:21:00,General Q&A,none,navi-pro,158,365,1859,success,1,0,4.0
I00002693,U000408,S001627_03,2026-03-17 15:50:00,Summarization,document_reader,navi-pro,148,1757,10766,success,1,0,4.0
I00006116,U002212,S003880_03,2026-03-17 15:57:00,Study Plan,none,navi-mini,248,410,1930,success,1,0,4.0
I00005033,U004387,S003188_18,2026-03-17 16:28:00,Flashcards,none,navi-pro,120,260,1758,success,1,0,
I00006245,U001698,S003939_04,2026-03-17 16:45:00,General Q&A,web_search,navi-pro,242,505,4356,timeout,0,1,
I00007185,U000539,S004600_04,2026-03-17 16:46:00,Homework Help,none,navi-mini,272,1259,4188,success,1,0,
I00006959,U001300,S004459_06,2026-03-17 16:48:00,Study Plan,none,navi-mini,226,685,2710,success,1,0,4.0
I00005146,U000947,S003249_09,2026-03-17 16:49:00,Summarization,document_reader,navi-mini,353,516,3772,success,1,0,4.0
I00006875,U002936,S004414_03,2026-03-17 16:49:00,Flashcards,flashcard_maker,navi-mini,231,1315,6051,success,1,0,
I00007322,U003686,S004674_02,2026-03-17 17:01:00,Quiz Generation,quiz_generator,navi-mini,122,202,1361,timeout,0,1,
I00006410,U004797,S004065_09,2026-03-17 17:07:00,Quiz Generation,none,navi-mini,123,425,1701,timeout,0,1,
I00005410,U004139,S003426_10,2026-03-17 17:13:00,Summarization,document_reader,navi-pro,342,845,7995,success,1,0,
I00007499,U004044,S004782_02,2026-03-17 17:19:00,General Q&A,none,navi-mini,208,411,1718,success,0,0,
I00006645,U003725,S004253_04,2026-03-17 17:33:00,Summarization,document_reader,navi-pro,257,1701,11704,success,0,0,3.0
I00006800,U000011,S004354_02,2026-03-17 17:45:00,General Q&A,none,navi-pro,304,470,2808,success,0,1,2.0
I00003080,U001494,S001885_05,2026-03-17 17:46:00,Flashcards,none,navi-mini,435,236,2096,success,0,0,
I00005099,U000617,S003209_08,2026-03-17 17:48:00,Study Plan,none,navi-mini,326,524,2160,success,1,0,
I00007423,U000534,S004741_01,2026-03-17 18:05:00,Flashcards,none,navi-mini,298,686,3123,success,1,0,3.0
I00001297,U003811,S000711_12,2026-03-17 18:26:00,Summarization,document_reader,navi-mini,383,359,2565,success,1,0,
I00006659,U003647,S004255_05,2026-03-17 18:28:00,Summarization,document_reader,navi-pro,158,671,4481,success,1,0,4.0
I00006401,U000308,S004062_06,2026-03-17 18:41:00,Quiz Generation,none,navi-mini,169,650,2422,success,1,0,
I00005932,U000891,S003742_05,2026-03-17 18:43:00,Study Plan,none,navi-mini,356,481,2379,success,1,0,
I00006359,U003755,S004022_06,2026-03-17 18:48:00,Homework Help,none,navi-pro,231,245,2228,success,1,0,
I00004628,U004429,S002885_09,2026-03-17 18:57:00,Homework Help,none,navi-mini,233,373,1596,success,1,0,
I00006315,U000043,S003998_04,2026-03-17 19:22:00,General Q&A,none,navi-mini,146,234,1655,success,0,0,
I00007394,U000820,S004724_01,2026-03-17 19:25:00,Homework Help,none,navi-mini,249,336,1886,success,1,0,4.0
I00006105,U002585,S003866_09,2026-03-17 19:27:00,Study Plan,calendar_planner,navi-mini,323,480,3266,success,1,0,4.0
I00007527,U004187,S004820_01,2026-03-17 19:42:00,Homework Help,none,navi-mini,434,474,2131,success,1,0,
I00005551,U003479,S003504_05,2026-03-17 19:43:00,Summarization,document_reader,navi-mini,314,870,4742,success,1,0,4.0
I00006927,U004471,S004437_04,2026-03-17 19:55:00,General Q&A,web_search,navi-mini,282,753,4277,success,0,0,
I00004272,U002581,S002682_10,2026-03-17 20:05:00,Homework Help,none,navi-pro,503,340,2866,timeout,0,1,
I00003313,U001392,S002020_06,2026-03-17 20:09:00,Quiz Generation,none,navi-mini,301,278,1912,success,0,0,4.0
I00005764,U003966,S003634_07,2026-03-17 20:22:00,Summarization,none,navi-pro,176,356,1932,success,1,0,
I00006976,U003974,S004467_02,2026-03-17 20:34:00,Study Plan,calendar_planner,navi-mini,401,259,2504,success,1,0,4.0
I00006133,U000512,S003893_07,2026-03-17 20:42:00,Quiz Generation,none,navi-mini,140,339,1796,success,1,0,
I00006572,U004574,S004173_05,2026-03-17 20:43:00,Flashcards,none,navi-mini,441,799,3156,success,1,0,4.0
I00004743,U003934,S002968_09,2026-03-17 20:46:00,Quiz Generation,quiz_generator,navi-mini,211,615,3274,success,1,0,3.0
I00005666,U000040,S003573_09,2026-03-17 20:50:00,Homework Help,calculator,navi-pro,146,490,54677,success,0,0,
I00006376,U004290,S004031_03,2026-03-17 20:55:00,Quiz Generation,quiz_generator,navi-mini,192,432,2948,success,1,0,5.0
I00006730,U003625,S004303_03,2026-03-17 20:59:00,Homework Help,none,navi-mini,498,195,1709,success,1,0,5.0
I00006093,U001699,S003859_03,2026-03-17 21:07:00,Summarization,document_reader,navi-mini,286,303,2873,success,1,0,
I00001060,U002233,S000576_06,2026-03-17 21:23:00,Homework Help,calculator,navi-mini,132,325,2166,success,1,0,5.0
I00004232,U001674,S002649_06,2026-03-17 21:31:00,Study Plan,calendar_planner,navi-mini,181,391,2386,error,0,1,
I00006895,U003501,S004418_04,2026-03-17 21:34:00,Summarization,document_reader,navi-mini,284,394,3289,success,1,0,
I00007436,U002530,S004759_01,2026-03-17 21:34:00,Quiz Generation,quiz_generator,navi-mini,598,460,4049,success,0,0,
I00006020,U004255,S003807_05,2026-03-17 21:36:00,Quiz Generation,quiz_generator,navi-mini,147,656,4043,success,1,0,
I00006844,U001636,S004393_02,2026-03-17 21:44:00,Homework Help,none,navi-pro,136,262,1992,success,0,0,3.0
I00007558,U003218,S004839_01,2026-03-17 21:57:00,Quiz Generation,quiz_generator,navi-mini,340,1498,6021,success,1,0,2.0
I00007118,U003423,S004569_02,2026-03-17 22:15:00,Summarization,none,navi-pro,424,1011,4470,success,1,0,
I00007099,U003305,S004559_06,2026-03-17 22:24:00,Flashcards,none,navi-pro,237,1016,4658,success,0,0,4.0
I00004662,U003076,S002915_07,2026-03-17 22:30:00,Homework Help,calculator,navi-mini,254,1128,5749,success,1,0,
I00007007,U001361,S004486_05,2026-03-17 22:54:00,Quiz Generation,quiz_generator,navi-pro,405,1031,6484,success,1,0,
I00006418,U003753,S004072_01,2026-03-17 22:59:00,Study Plan,calendar_planner,navi-mini,477,926,6802,success,1,0,
I00005454,U004698,S003442_04,2026-03-18 07:20:00,Homework Help,none,navi-mini,225,433,2051,success,1,0,4.0
I00005778,U002175,S003642_08,2026-03-18 07:32:00,Study Plan,none,navi-mini,202,542,2286,success,1,0,
I00005603,U000445,S003532_06,2026-03-18 07:46:00,Study Plan,calendar_planner,navi-mini,385,338,2276,success,1,0,
I00006352,U003893,S004019_02,2026-03-18 08:22:00,Flashcards,none,navi-mini,1016,182,2466,success,1,0,
I00007382,U003122,S004713_02,2026-03-18 08:39:00,Study Plan,none,navi-mini,158,523,2178,success,1,0,5.0
I00007574,U004158,S004854_01,2026-03-18 08:45:00,General Q&A,none,navi-mini,232,129,1235,success,1,0,3.0
I00007641,U002189,S004892_01,2026-03-18 08:51:00,Homework Help,calculator,navi-mini,263,598,4168,success,1,0,5.0
I00006960,U001300,S004459_07,2026-03-18 09:17:00,Quiz Generation,quiz_generator,navi-pro,297,288,3187,success,1,0,4.0
I00007579,U002263,S004863_01,2026-03-18 09:29:00,Summarization,none,navi-pro,166,537,3058,success,1,0,
I00006437,U002414,S004082_05,2026-03-18 09:47:00,Quiz Generation,none,navi-pro,295,317,2093,success,1,0,
I00007140,U001514,S004580_01,2026-03-18 10:12:00,Summarization,document_reader,navi-pro,246,254,2795,success,1,0,
I00006613,U003106,S004209_04,2026-03-18 10:31:00,Summarization,none,navi-mini,299,921,3168,success,0,0,
I00006026,U001841,S003809_05,2026-03-18 10:32:00,Study Plan,calendar_planner,navi-pro,414,221,3286,success,1,0,5.0
I00006267,U004903,S003949_06,2026-03-18 10:41:00,Summarization,document_reader,navi-mini,299,964,6056,success,1,0,
I00006876,U002936,S004414_04,2026-03-18 10:41:00,Homework Help,none,navi-pro,428,291,2142,success,1,0,
I00003170,U002495,S001927_08,2026-03-18 10:48:00,Summarization,document_reader,navi-mini,471,914,4870,success,1,0,5.0
I00007088,U003336,S004547_04,2026-03-18 10:58:00,Quiz Generation,quiz_generator,navi-mini,588,581,4766,success,1,0,3.0
I00007375,U001805,S004710_04,2026-03-18 10:59:00,Homework Help,calculator,navi-mini,175,1132,5134,success,1,0,
I00006364,U002885,S004025_09,2026-03-18 11:20:00,Flashcards,none,navi-pro,321,1105,5156,success,0,0,4.0
I00007546,U000452,S004837_03,2026-03-18 11:45:00,Summarization,document_reader,navi-mini,250,931,4910,success,1,0,
I00006262,U000902,S003946_05,2026-03-18 11:53:00,General Q&A,web_search,navi-mini,199,754,4422,success,1,0,5.0
I00007615,U003235,S004882_01,2026-03-18 11:53:00,Quiz Generation,quiz_generator,navi-pro,239,328,2995,success,1,0,
I00007594,U000589,S004871_01,2026-03-18 12:05:00,Quiz Generation,quiz_generator,navi-mini,245,562,3515,error,0,1,
I00005455,U004698,S003442_05,2026-03-18 12:10:00,Flashcards,none,navi-mini,172,645,2459,success,1,0,
I00003411,U003094,S002084_08,2026-03-18 12:21:00,Homework Help,calculator,navi-mini,226,538,3562,success,1,0,4.0
I00004999,U003611,S003164_09,2026-03-18 12:21:00,Flashcards,flashcard_maker,navi-pro,191,472,4173,success,1,0,5.0
I00007461,U003996,S004769_03,2026-03-18 12:25:00,Homework Help,none,navi-mini,725,1869,6487,success,1,0,4.0
I00007151,U003318,S004584_04,2026-03-18 12:26:00,Flashcards,flashcard_maker,navi-mini,233,220,2535,success,0,0,4.0
I00004531,U001413,S002825_07,2026-03-18 12:32:00,Summarization,none,navi-mini,666,836,3861,success,1,0,
I00007570,U003599,S004845_01,2026-03-18 12:37:00,Quiz Generation,quiz_generator,navi-mini,316,706,4579,success,1,0,4.0
I00007280,U001879,S004652_01,2026-03-18 12:45:00,Flashcards,flashcard_maker,navi-pro,623,324,5126,success,0,0,5.0
I00007349,U002557,S004692_01,2026-03-18 12:56:00,Quiz Generation,none,navi-mini,94,415,1820,success,0,1,3.0
I00006146,U002133,S003902_07,2026-03-18 13:00:00,Study Plan,none,navi-mini,138,306,1247,success,1,0,
I00005303,U002827,S003338_07,2026-03-18 13:11:00,Quiz Generation,quiz_generator,navi-mini,326,456,2816,success,0,1,4.0
I00006720,U003060,S004298_03,2026-03-18 13:11:00,General Q&A,web_search,navi-pro,177,646,4502,success,0,0,
I00007023,U002114,S004497_02,2026-03-18 13:23:00,Study Plan,none,navi-pro,147,798,3727,success,1,0,4.0
I00007369,U002578,S004708_01,2026-03-18 13:32:00,Study Plan,none,navi-mini,357,443,2286,success,0,0,
I00007577,U003630,S004861_01,2026-03-18 13:50:00,Homework Help,none,navi-mini,367,280,1984,success,1,0,5.0
I00005856,U004683,S003693_08,2026-03-18 14:08:00,Quiz Generation,none,navi-pro,895,264,3220,success,1,0,
I00007141,U001514,S004580_02,2026-03-18 14:28:00,Flashcards,flashcard_maker,navi-mini,373,774,5062,success,1,0,
I00004534,U004749,S002827_06,2026-03-18 14:41:00,Quiz Generation,none,navi-mini,156,242,1920,success,1,0,
I00006891,U004653,S004417_04,2026-03-18 14:42:00,Quiz Generation,quiz_generator,navi-mini,322,602,3469,success,0,0,
I00005715,U001241,S003598_04,2026-03-18 14:45:00,General Q&A,none,navi-pro,194,547,75732,success,1,0,1.0
I00007547,U000452,S004837_04,2026-03-18 15:21:00,Homework Help,calculator,navi-pro,227,877,6249,success,1,0,3.0
I00006712,U000348,S004291_07,2026-03-18 15:24:00,Homework Help,none,navi-mini,293,200,1646,success,1,0,
I00006993,U004050,S004472_04,2026-03-18 15:33:00,Flashcards,none,navi-mini,180,659,3076,success,1,0,
I00005511,U002018,S003472_08,2026-03-18 15:38:00,Flashcards,none,navi-mini,193,357,2381,success,1,0,
I00005609,U002361,S003534_06,2026-03-18 15:51:00,Summarization,document_reader,navi-mini,330,550,3117,success,1,0,3.0
I00000699,U002930,S000381_12,2026-03-18 15:52:00,General Q&A,none,navi-mini,346,560,2487,success,0,0,
I00007532,U004495,S004822_01,2026-03-18 15:54:00,Homework Help,calculator,navi-mini,420,747,4622,success,1,0,5.0
I00005953,U000421,S003754_03,2026-03-18 15:56:00,Quiz Generation,quiz_generator,navi-pro,125,531,5372,success,0,0,
I00005051,U000207,S003196_06,2026-03-18 16:00:00,Homework Help,,navi-mini,268,783,4486,success,0,0,
I00007650,U001829,S004895_02,2026-03-18 16:03:00,Homework Help,none,navi-mini,278,323,1838,success,1,0,5.0
I00003802,U001089,S002337_04,2026-03-18 16:06:00,Homework Help,calculator,navi-mini,255,637,4303,success,1,0,
I00005221,U000417,S003295_06,2026-03-18 16:23:00,Study Plan,none,navi-pro,104,510,2321,success,1,0,
I00006833,U001866,S004379_05,2026-03-18 16:26:00,Summarization,document_reader,navi-mini,103,593,3054,success,1,0,3.0
I00007545,U000452,S004837_02,2026-03-18 16:46:00,Quiz Generation,quiz_generator,navi-mini,243,161,1768,success,0,0,3.0
I00007265,U004230,S004649_01,2026-03-18 16:58:00,Study Plan,calendar_planner,navi-mini,421,269,2543,success,1,0,
I00007033,U000854,S004503_02,2026-03-18 17:07:00,Flashcards,none,navi-mini,364,359,2058,success,1,0,
I00006269,U001004,S003952_04,2026-03-18 17:15:00,Quiz Generation,quiz_generator,navi-mini,517,912,4796,success,1,0,
I00007031,U002583,S004502_03,2026-03-18 17:20:00,Study Plan,calendar_planner,navi-mini,785,627,4248,success,1,0,5.0
I00006885,U002267,S004415_03,2026-03-18 17:24:00,General Q&A,web_search,navi-mini,245,386,2858,success,1,0,
I00007659,U001596,S004899_01,2026-03-18 17:33:00,Quiz Generation,none,navi-mini,246,467,1984,success,0,0,
I00007483,U000952,S004776_02,2026-03-18 17:39:00,General Q&A,web_search,navi-mini,219,353,2903,success,1,0,3.0
I00007233,U003517,S004615_03,2026-03-18 18:03:00,Quiz Generation,none,navi-mini,433,423,2000,success,1,0,4.0
I00005523,U002741,S003477_05,2026-03-18 18:05:00,Summarization,document_reader,navi-pro,357,348,4164,success,1,0,
I00006309,U002392,S003994_04,2026-03-18 18:12:00,Summarization,document_reader,navi-mini,283,686,4544,success,1,0,
I00007188,U002886,S004601_04,2026-03-18 18:31:00,Quiz Generation,quiz_generator,navi-mini,411,245,2916,success,1,0,
I00006905,U000156,S004431_05,2026-03-18 18:40:00,Summarization,document_reader,navi-mini,379,1172,6650,success,1,0,4.0
I00005936,U001464,S003745_04,2026-03-18 18:42:00,Study Plan,none,navi-pro,340,912,5210,success,1,0,
I00007172,U002601,S004595_03,2026-03-18 18:42:00,Quiz Generation,none,navi-pro,177,187,1849,success,1,0,
I00006294,U001758,S003977_05,2026-03-18 18:46:00,Quiz Generation,quiz_generator,navi-mini,429,373,2856,success,1,0,
I00007030,U002583,S004502_02,2026-03-18 18:49:00,Flashcards,flashcard_maker,navi-mini,551,228,2240,success,0,1,
I00003227,U001445,S001956_12,2026-03-18 18:50:00,Flashcards,flashcard_maker,navi-mini,670,553,3882,success,1,0,4.0
I00006946,U004167,S004451_02,2026-03-18 19:00:00,Summarization,document_reader,navi-mini,117,688,3317,success,0,1,3.0
I00007562,U000784,S004843_02,2026-03-18 19:01:00,Study Plan,calendar_planner,navi-mini,270,842,4234,success,1,0,
I00003883,U003164,S002394_04,2026-03-18 19:06:00,Homework Help,calculator,navi-pro,323,709,4607,success,0,0,
I00006139,U000641,S003894_06,2026-03-18 19:08:00,Summarization,none,navi-mini,192,742,3131,success,1,0,4.0
I00006725,U000317,S004302_04,2026-03-18 19:17:00,Homework Help,none,navi-mini,221,799,2818,success,1,0,4.0
I00004524,U004469,S002822_07,2026-03-18 19:21:00,Homework Help,none,navi-mini,312,435,1806,success,1,0,
I00003519,U004561,S002152_11,2026-03-18 19:30:00,Homework Help,none,navi-mini,432,124,1292,success,1,0,
I00007649,U001829,S004895_01,2026-03-18 19:37:00,Study Plan,calendar_planner,navi-mini,197,451,3351,success,1,0,
I00004876,U004841,S003063_06,2026-03-18 19:38:00,Summarization,document_reader,navi-mini,146,576,3170,success,0,0,
I00007103,U002661,S004561_02,2026-03-18 19:51:00,Homework Help,none,navi-mini,369,624,2764,success,0,0,
I00007490,U000095,S004779_01,2026-03-18 19:51:00,Flashcards,none,navi-mini,190,233,1515,success,1,0,
I00006130,U001865,S003889_03,2026-03-18 20:20:00,Summarization,document_reader,navi-mini,196,729,4781,success,1,0,2.0
I00002089,U000996,S001249_12,2026-03-18 20:21:00,Homework Help,calculator,navi-mini,250,451,3026,success,1,0,
I00006456,U002417,S004087_02,2026-03-18 20:27:00,Quiz Generation,quiz_generator,navi-mini,225,181,1796,success,0,0,
I00007564,U002865,S004844_01,2026-03-18 20:31:00,Homework Help,none,navi-mini,256,1069,3243,success,0,0,
I00002616,U002960,S001592_13,2026-03-18 20:42:00,Summarization,none,navi-mini,151,215,1252,success,1,0,5.0
I00004849,U003860,S003048_10,2026-03-18 20:57:00,Homework Help,calculator,navi-mini,315,948,5276,success,1,0,
I00003483,U000569,S002128_08,2026-03-18 21:27:00,General Q&A,web_search,navi-mini,295,319,2665,success,1,0,
I00007544,U000452,S004837_01,2026-03-18 21:29:00,Study Plan,calendar_planner,navi-mini,298,469,3228,success,1,0,4.0
I00004653,U002615,S002910_08,2026-03-18 21:41:00,Study Plan,none,navi-mini,605,1991,6478,timeout,0,1,
I00005962,U001436,S003762_06,2026-03-18 21:47:00,Homework Help,calculator,navi-mini,349,407,2859,success,1,0,4.0
I00006198,U000007,S003925_09,2026-03-18 22:07:00,Summarization,none,navi-mini,837,567,3048,success,0,0,
I00005441,U003910,S003437_07,2026-03-18 22:09:00,Quiz Generation,none,navi-mini,794,173,2063,success,1,0,
I00007266,U004230,S004649_03,2026-03-18 22:30:00,Flashcards,flashcard_maker,navi-mini,576,228,2451,success,1,0,3.0
I00007359,U000992,S004699_02,2026-03-18 22:35:00,Homework Help,calculator,navi-mini,305,712,3523,success,1,0,4.0
I00005121,U002928,S003223_04,2026-03-18 22:45:00,Homework Help,calculator,navi-mini,324,738,4076,success,1,0,5.0
I00005691,U002919,S003584_12,2026-03-18 22:48:00,Homework Help,calculator,navi-pro,649,756,6212,success,1,0,4.0
I00007267,U004230,S004649_04,2026-03-18 23:05:00,Homework Help,calculator,navi-mini,353,389,2383,success,1,0,
I00006259,U002459,S003945_03,2026-03-19 07:15:00,Homework Help,calculator,navi-mini,596,1005,6367,success,1,0,5.0
